ACT Symbol,Security Name,Exchange,CQS Symbol,ETF,Round Lot Size,Test Issue,NASDAQ Symbol
TRU,TransUnion Common Stock,N,TRU,N,100,N,TRU
TRV,"The Travelers Companies, Inc. Common Stock",N,TRV,N,100,N,TRV
TS,Tenaris S.A. American Depositary Shares,N,TS,N,100,N,TS
TSE,Trinseo PLC Ordinary Shares ,N,TSE,N,100,N,TSE
TSI,"TCW Strategic Income Fund, Inc. Common Stock",N,TSI,N,100,N,TSI
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",N,TSLX,N,100,N,TSLX
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,N,TSM,N,100,N,TSM
TSN,"Tyson Foods, Inc. Common Stock",N,TSN,N,100,N,TSN
TSQ,"Townsquare Media, Inc. Class A Common Stock",N,TSQ,N,100,N,TSQ
TT,Trane Technologies plc,N,TT,N,100,N,TT
TTC,Toro Company (The) Common Stock,N,TTC,N,100,N,TTC
TTE,TotalEnergies SE,N,TTE,N,100,N,TTE
TTI,"Tetra Technologies, Inc. Common Stock",N,TTI,N,100,N,TTI
TTP,"Tortoise Pipeline & Energy Fund, Inc. Common Stock",N,TTP,N,100,N,TTP
TU,Telus Corporation Ordinary Shares,N,TU,N,100,N,TU
TUP,Tupperware Brands Corporation Common Stock,N,TUP,N,100,N,TUP
TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",N,TUYA,N,100,N,TUYA
TV,Grupo Televisa S.A.B. Common Stock,N,TV,N,100,N,TV
TVC,Tennessee Valley Authority Common Stock,N,TVC,N,100,N,TVC
TVE,Tennessee Valley Authority,N,TVE,N,100,N,TVE
TWI,"Titan International, Inc. (DE) Common Stock",N,TWI,N,100,N,TWI
TWLO,Twilio Inc. Class A Common Stock,N,TWLO,N,100,N,TWLO
TWN,"Taiwan Fund, Inc. (The) Common Stock",N,TWN,N,100,N,TWN
TWO,Two Harbors Investment Corp,N,TWO,N,100,N,TWO
TWO$A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),N,TWOpA,N,100,N,TWO-A
TWO$B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,TWOpB,N,100,N,TWO-B
TWO$C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,TWOpC,N,100,N,TWO-C
TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",N,TX,N,100,N,TX
TXNM,"TXNM Energy, Inc. Common Stock",N,TXNM,N,100,N,TXNM
TXO,"TXO Partners, L.P. Common Units Representing Limited Partner Interests",N,TXO,N,100,N,TXO
TXT,Textron Inc. Common Stock,N,TXT,N,100,N,TXT
TY,Tri Continental Corporation Common Stock,N,TY,N,100,N,TY
TY$,Tri Continental Corporation Preferred Stock,N,TYp,N,100,N,TY-
TYG,Tortoise Energy Infrastructure Corporation Common Stock,N,TYG,N,100,N,TYG
TYL,"Tyler Technologies, Inc. Common Stock",N,TYL,N,100,N,TYL
U,Unity Software Inc. Common Stock,N,U,N,100,N,U
UA,"Under Armour, Inc. Class C Common Stock",N,UA,N,100,N,UA
UAA,"Under Armour, Inc. Class A Common Stock",N,UAA,N,100,N,UAA
UAN,"CVR Partners, LP Common Units representing Limited Partner Interests",N,UAN,N,100,N,UAN
UBER,"Uber Technologies, Inc. Common Stock",N,UBER,N,100,N,UBER
UBS,UBS Group AG Registered Ordinary Shares,N,UBS,N,100,N,UBS
UCB,"United Community Banks, Inc. Common Stock",N,UCB,N,100,N,UCB
UCB$I,"United Community Banks, Inc. Depositary Shares, each representing 1/1000th interest in a share of Series I Non-Cumulative Preferred Stock",N,UCBpI,N,100,N,UCB-I
UDR,"UDR, Inc. Common Stock",N,UDR,N,100,N,UDR
UE,Urban Edge Properties Common Shares of Beneficial Interest,N,UE,N,100,N,UE
UFI,"Unifi, Inc. New Common Stock",N,UFI,N,100,N,UFI
UGI,UGI Corporation Common Stock,N,UGI,N,100,N,UGI
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),N,UGP,N,100,N,UGP
UHAL,U-Haul Holding Company Common Stock,N,UHAL,N,100,N,UHAL
UHAL.B,U-Haul Holding Company Series N Non-Voting Common Stock ,N,UHAL.B,N,100,N,UHAL.B
UHS,"Universal Health Services, Inc. Common Stock",N,UHS,N,100,N,UHS
UHT,Universal Health Realty Income Trust Common Stock,N,UHT,N,100,N,UHT
UI,Ubiquiti Inc. Common Stock,N,UI,N,100,N,UI
UIS,Unisys Corporation New Common Stock,N,UIS,N,100,N,UIS
UL,Unilever PLC Common Stock,N,UL,N,100,N,UL
ULS,UL Solutions Inc. Class A Common Stock,N,ULS,N,100,N,ULS
UMC,United Microelectronics Corporation (NEW) Common Stock,N,UMC,N,100,N,UMC
UMH,"UMH Properties, Inc. Common Stock",N,UMH,N,100,N,UMH
UMH$D,"UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share",N,UMHpD,N,100,N,UMH-D
UNF,Unifirst Corporation Common Stock,N,UNF,N,100,N,UNF
UNFI,"United Natural Foods, Inc. Common Stock",N,UNFI,N,100,N,UNFI
UNH,UnitedHealth Group Incorporated Common Stock (DE),N,UNH,N,100,N,UNH
UNM,Unum Group Common Stock,N,UNM,N,100,N,UNM
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,N,UNMA,N,100,N,UNMA
UNP,Union Pacific Corporation Common Stock,N,UNP,N,100,N,UNP
UP,Wheels Up Experience Inc. Class A Common Stock,N,UP,N,100,N,UP
UPS,"United Parcel Service, Inc. Common Stock",N,UPS,N,100,N,UPS
URI,"United Rentals, Inc. Common Stock",N,URI,N,100,N,URI
USA,Liberty All-Star Equity Fund Common Stock,N,USA,N,100,N,USA
USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",N,USAC,N,100,N,USAC
USB,U.S. Bancorp Common Stock,N,USB,N,100,N,USB
USB$A,"U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock",N,USBpA,N,100,N,USB-A
USB$H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,N,USBpH,N,100,N,USB-H
USB$P,"U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock",N,USBpP,N,100,N,USB-P
USB$Q,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock",N,USBpQ,N,100,N,USB-Q
USB$R,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock",N,USBpR,N,100,N,USB-R
USB$S,"U.S. Bancorp Depositary Shares, each representing a 1/1,000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock",N,USBpS,N,100,N,USB-S
USFD,US Foods Holding Corp. Common Stock,N,USFD,N,100,N,USFD
USM,United States Cellular Corporation Common Stock,N,USM,N,100,N,USM
USNA,"USANA Health Sciences, Inc. Common Stock",N,USNA,N,100,N,USNA
USPH,"U.S. Physical Therapy, Inc. Common Stock",N,USPH,N,100,N,USPH
UTF,"Cohen & Steers Infrastructure Fund, Inc Common Stock",N,UTF,N,100,N,UTF
UTI,Universal Technical Institute Inc Common Stock,N,UTI,N,100,N,UTI
UTL,UNITIL Corporation Common Stock,N,UTL,N,100,N,UTL
UTZ,Utz Brands Inc Class A Common Stock ,N,UTZ,N,100,N,UTZ
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,N,UVE,N,100,N,UVE
UVV,Universal Corporation Common Stock,N,UVV,N,100,N,UVV
UWMC,UWM Holdings Corporation Class A Common Stock,N,UWMC,N,100,N,UWMC
UWMC.W,UWM Holdings Corporation Warrant,N,UWMC.WS,N,100,N,UWMC+
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,N,UZD,N,100,N,UZD
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,N,UZE,N,100,N,UZE
UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,N,UZF,N,100,N,UZF
V,Visa Inc.,N,V,N,100,N,V
VAC,Marriott Vacations Worldwide Corporation Common Stock,N,VAC,N,100,N,VAC
VAL,Valaris Limited Common Shares,N,VAL,N,100,N,VAL
VAL.W,Valaris Limited Warrants,N,VAL.WS,N,100,N,VAL+
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,N,VALE,N,100,N,VALE
VATE,INNOVATE Corp. Common Stock,N,VATE,N,100,N,VATE
VBF,Invesco Bond Fund Common Stock,N,VBF,N,100,N,VBF
VCV,Invesco California Value Municipal Income Trust Common Stock,N,VCV,N,100,N,VCV
VEEV,Veeva Systems Inc. Class A Common Stock,N,VEEV,N,100,N,VEEV
VEL,"Velocity Financial, Inc. Common Stock",N,VEL,N,100,N,VEL
VET,Vermilion Energy Inc. Common (Canada),N,VET,N,100,N,VET
VFC,V.F. Corporation Common Stock,N,VFC,N,100,N,VFC
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,N,VGI,N,100,N,VGI
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),N,VGM,N,100,N,VGM
VGR,Vector Group Ltd. Common Stock,N,VGR,N,100,N,VGR
VHC,VirnetX Holding Corp Common Stock,N,VHC,N,100,N,VHC
VHI,"Valhi, Inc. Common Stock",N,VHI,N,100,N,VHI
VICI,VICI Properties Inc. Common Stock,N,VICI,N,100,N,VICI
VIK,Viking Holdings Ltd Ordinary Shares,N,VIK,N,100,N,VIK
VIPS,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",N,VIPS,N,100,N,VIPS
VIST,"Vista Energy S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value",N,VIST,N,100,N,VIST
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),N,VIV,N,100,N,VIV
VKQ,Invesco Municipal Trust Common Stock,N,VKQ,N,100,N,VKQ
VLN,Valens Semiconductor Ltd. Ordinary Shares,N,VLN,N,100,N,VLN
VLN.W,"Valens Semiconductor Ltd. Warrants, each warrant to purchase one-half of one Ordinary Share",N,VLN.WS,N,100,N,VLN+
VLO,Valero Energy Corporation Common Stock,N,VLO,N,100,N,VLO
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates",N,VLRS,N,100,N,VLRS
VLT,Invesco High Income Trust II,N,VLT,N,100,N,VLT
VLTO,Veralto Corp Common Stock ,N,VLTO,N,100,N,VLTO
VMC,Vulcan Materials Company (Holding Company) Common Stock,N,VMC,N,100,N,VMC
VMI,"Valmont Industries, Inc. Common Stock",N,VMI,N,100,N,VMI
VMO,Invesco Municipal Opportunity Trust Common Stock,N,VMO,N,100,N,VMO
VNCE,Vince Holding Corp. Common Stock,N,VNCE,N,100,N,VNCE
VNO,Vornado Realty Trust Common Stock,N,VNO,N,100,N,VNO
VNO$L,Vornado Realty Trust Pfd Ser L %,N,VNOpL,N,100,N,VNO-L
VNO$M,"Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share",N,VNOpM,N,100,N,VNO-M
VNO$N,"Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share",N,VNOpN,N,100,N,VNO-N
VNO$O,"Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares, Liquidation Preference $25.00 Per Share",N,VNOpO,N,100,N,VNO-O
VNT,Vontier Corporation Common Stock ,N,VNT,N,100,N,VNT
VOC,VOC Energy Trust Units of Beneficial Interest,N,VOC,N,100,N,VOC
VOTE,TCW Transform 500 ETF,N,VOTE,Y,100,N,VOTE
VOYA,"Voya Financial, Inc. Common Stock",N,VOYA,N,100,N,VOYA
VOYA$B,"Voya Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B",N,VOYApB,N,100,N,VOYA-B
VPG,"Vishay Precision Group, Inc. Common Stock",N,VPG,N,100,N,VPG
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),N,VPV,N,100,N,VPV
VRE,"Veris Residential, Inc. Common Stock",N,VRE,N,100,N,VRE
VRN,Veren Inc. Common shares,N,VRN,N,100,N,VRN
VRT,"Vertiv Holdings, LLC Class A Common Stock",N,VRT,N,100,N,VRT
VRTS,"Virtus Investment Partners, Inc. Common Stock",N,VRTS,N,100,N,VRTS
VSCO,Victorias Secret & Co. Common Stock ,N,VSCO,N,100,N,VSCO
VSH,"Vishay Intertechnology, Inc. Common Stock",N,VSH,N,100,N,VSH
VST,Vistra Corp. Common Stock,N,VST,N,100,N,VST
VSTO,Vista Outdoor Inc. Common Stock,N,VSTO,N,100,N,VSTO
VSTS,Vestis Corporation Common Stock,N,VSTS,N,100,N,VSTS
VTEX,VTEX Class A Common Shares,N,VTEX,N,100,N,VTEX
VTLE,"Vital Energy, Inc. Common Stock, par value $0.01 per share",N,VTLE,N,100,N,VTLE
VTMX,"Corporacion Inmobiliaria Vesta, S.A.B de C.V. American Depositary Shares, each representing ten (10) Common Shares",N,VTMX,N,100,N,VTMX
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,N,VTN,N,100,N,VTN
VTOL,"Bristow Group, Inc. Common Stock",N,VTOL,N,100,N,VTOL
VTR,"Ventas, Inc. Common Stock",N,VTR,N,100,N,VTR
VTS,"Vitesse Energy, Inc. Common Stock",N,VTS,N,100,N,VTS
VVI,Viad Corp Common Stock,N,VVI,N,100,N,VVI
VVR,Invesco Senior Income Trust Common Stock (DE),N,VVR,N,100,N,VVR
VVV,Valvoline Inc. Common Stock,N,VVV,N,100,N,VVV
VVX,"V2X, Inc. Common Stock",N,VVX,N,100,N,VVX
VYX,NCR Voyix Corporation Common Stock,N,VYX,N,100,N,VYX
VZ,Verizon Communications Inc. Common Stock,N,VZ,N,100,N,VZ
VZIO,VIZIO Holding Corp. Class A Common Stock,N,VZIO,N,100,N,VZIO
W,Wayfair Inc. Class A Common Stock,N,W,N,100,N,W
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,N,WAB,N,100,N,WAB
WAL,Western Alliance Bancorporation Common Stock (DE),N,WAL,N,100,N,WAL
WAL$A,"Western Alliance Bancorporation Depositary Shares, Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",N,WALpA,N,100,N,WAL-A
WAT,Waters Corporation Common Stock,N,WAT,N,100,N,WAT
WBS,Webster Financial Corporation Common Stock,N,WBS,N,100,N,WBS
WBS$F,"Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock",N,WBSpF,N,100,N,WBS-F
WBS$G,"Webster Financial Corporation Depositary Shares, each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock",N,WBSpG,N,100,N,WBS-G
WBX,Wallbox N.V. Class A Ordinary Shares,N,WBX,N,100,N,WBX
WBX.W,"Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share",N,WBX.WS,N,100,N,WBX+
WCC,"WESCO International, Inc. Common Stock",N,WCC,N,100,N,WCC
WCC$A,"WESCO International, Inc. Depositary Shares each representing 1/1,000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock",N,WCCpA,N,100,N,WCC-A
WCN,"Waste Connections, Inc. Common Shares",N,WCN,N,100,N,WCN
WD,"Walker & Dunlop, Inc Common Stock",N,WD,N,100,N,WD
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),N,WDH,N,100,N,WDH
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,N,WDI,N,100,N,WDI
WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share",N,WDS,N,100,N,WDS
WEA,Western Asset Bond Fund Share of Beneficial Interest,N,WEA,N,100,N,WEA
WEAV,"Weave Communications, Inc. Common Stock",N,WEAV,N,100,N,WEAV
WEC,"WEC Energy Group, Inc. Common Stock",N,WEC,N,100,N,WEC
WEL,Integrated Wellness Acquisition Corp Class A Ordinary Shares,N,WEL,N,100,N,WEL
WEL.U,"Integrated Wellness Acquisition Corp Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant(",N,WEL.U,N,100,N,WEL=
WEL.W,Integrated Wellness Acquisition Corp Redeemable Warrants,N,WEL.WS,N,100,N,WEL+
WELL,Welltower Inc. Common Stock,N,WELL,N,100,N,WELL
WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests",N,WES,N,100,N,WES
WEX,WEX Inc. common stock,N,WEX,N,100,N,WEX
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),N,WF,N,100,N,WF
WFC,Wells Fargo & Company Common Stock,N,WFC,N,100,N,WFC
WFC$A,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series AA",N,WFCpA,N,100,N,WFC-A
WFC$C,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series CC",N,WFCpC,N,100,N,WFC-C
WFC$D,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock, Series DD",N,WFCpD,N,100,N,WFC-D
WFC$L,"Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock, Series L",N,WFCpL,N,100,N,WFC-L
WFC$Y,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Y",N,WFCpY,N,100,N,WFC-Y
WFC$Z,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Z",N,WFCpZ,N,100,N,WFC-Z
WFG,West Fraser Timber Co. Ltd Common stock,N,WFG,N,100,N,WFG
WGO,"Winnebago Industries, Inc. Common Stock",N,WGO,N,100,N,WGO
WH,"Wyndham Hotels & Resorts, Inc. Common Stock ",N,WH,N,100,N,WH
WHD,"Cactus, Inc. Class A Common Stock",N,WHD,N,100,N,WHD
WHG,Westwood Holdings Group Inc Common Stock,N,WHG,N,100,N,WHG
WHR,Whirlpool Corporation Common Stock,N,WHR,N,100,N,WHR
WIA,Western Asset Inflation-Linked Income Fund,N,WIA,N,100,N,WIA
WINN,Harbor ETF Trust Harbor Long-Term Growers ETF,N,WINN,Y,100,N,WINN
WIT,Wipro Limited Common Stock,N,WIT,N,100,N,WIT
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,N,WIW,N,100,N,WIW
WK,Workiva Inc. Class A Common Stock,N,WK,N,100,N,WK
WKC,World Kinect Corporation Common Stock,N,WKC,N,100,N,WKC
WLK,Westlake Corporation Common Stock,N,WLK,N,100,N,WLK
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,N,WLKP,N,100,N,WLKP
WLTG,ETF Opportunities Trust WealthTrust DBS Long Term Growth ETF,N,WLTG,Y,100,N,WLTG
WLY,"John Wiley & Sons, Inc. Common Stock",N,WLY,N,100,N,WLY
WLYB,"John Wiley & Sons, Inc. Common Stock",N,WLYB,N,100,N,WLYB
WM,"Waste Management, Inc. Common Stock",N,WM,N,100,N,WM
WMB,"Williams Companies, Inc. (The) Common Stock",N,WMB,N,100,N,WMB
WMK,"Weis Markets, Inc. Common Stock",N,WMK,N,100,N,WMK
WMS,"Advanced Drainage Systems, Inc. Common Stock",N,WMS,N,100,N,WMS
WMT,Walmart Inc. Common Stock,N,WMT,N,100,N,WMT
WNC,Wabash National Corporation Common Stock,N,WNC,N,100,N,WNC
WNS,WNS (Holdings) Limited Ordinary Shares,N,WNS,N,100,N,WNS
WOLF,"Wolfspeed, Inc. Common Stock",N,WOLF,N,100,N,WOLF
WOR,"Worthington Enterprises, Inc. Common Shares",N,WOR,N,100,N,WOR
WOW,"WideOpenWest, Inc. Common Stock",N,WOW,N,100,N,WOW
WPC,W. P. Carey Inc. REIT,N,WPC,N,100,N,WPC
WPM,Wheaton Precious Metals Corp Common Shares (Canada),N,WPM,N,100,N,WPM
WPP,WPP plc American Depositary Shares,N,WPP,N,100,N,WPP
WRB,W.R. Berkley Corporation Common Stock,N,WRB,N,100,N,WRB
WRB$E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,N,WRBpE,N,100,N,WRB-E
WRB$F,W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059,N,WRBpF,N,100,N,WRB-F
WRB$G,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,N,WRBpG,N,100,N,WRB-G
WRB$H,W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061,N,WRBpH,N,100,N,WRB-H
WRBY,Warby Parker Inc. Class A Common Stock,N,WRBY,N,100,N,WRBY
WS,"Worthington Steel, Inc. Common Shares",N,WS,N,100,N,WS
WSM,"Williams-Sonoma, Inc. Common Stock (DE)",N,WSM,N,100,N,WSM
WSO,"Watsco, Inc. Common Stock",N,WSO,N,100,N,WSO
WSO.B,"Watsco, Inc. Class B Common Stock",N,WSO.B,N,100,N,WSO.B
WSR,Whitestone REIT Common Shares,N,WSR,N,100,N,WSR
WST,"West Pharmaceutical Services, Inc. Common Stock",N,WST,N,100,N,WST
WT,"WisdomTree, Inc. Common Stock",N,WT,N,100,N,WT
WTI,"W&T Offshore, Inc. Common Stock",N,WTI,N,100,N,WTI
WTM,"White Mountains Insurance Group, Ltd. Common Stock",N,WTM,N,100,N,WTM
WTRG,"Essential Utilities, Inc. Common Stock",N,WTRG,N,100,N,WTRG
WTS,"Watts Water Technologies, Inc. Class A Common Stock",N,WTS,N,100,N,WTS
WTTR,"Select Water Solutions, Inc. Class A common stock",N,WTTR,N,100,N,WTTR
WU,Western Union Company (The) Common Stock,N,WU,N,100,N,WU
WWW,"Wolverine World Wide, Inc. Common Stock",N,WWW,N,100,N,WWW
WY,Weyerhaeuser Company Common Stock,N,WY,N,100,N,WY
X,United States Steel Corporation Common Stock,N,X,N,100,N,X
XFLT,XAI Octagon Floating Rate & Alternative Income Trust Common Shares of Beneficial Interest,N,XFLT,N,100,N,XFLT
XFLT$A,"XAI Octagon Floating Rate & Alternative Income Trust 6.50% Series 2026 Term Preferred Shares, (Liquidation Preference $25.00)",N,XFLTpA,N,100,N,XFLT-A
XHR,"Xenia Hotels & Resorts, Inc. Common Stock",N,XHR,N,100,N,XHR
XIN,Xinyuan Real Estate Co Ltd American Depositary Shares,N,XIN,N,100,N,XIN
XOM,Exxon Mobil Corporation Common Stock,N,XOM,N,100,N,XOM
XPER,Xperi Inc. Common Stock ,N,XPER,N,100,N,XPER
XPEV,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",N,XPEV,N,100,N,XPEV
XPO,"XPO, Inc. Common Stock",N,XPO,N,100,N,XPO
XPOF,"Xponential Fitness, Inc. Class A Common Stock",N,XPOF,N,100,N,XPOF
XPRO,Expro Group Holdings N.V. Common Stock,N,XPRO,N,100,N,XPRO
XYF,"X Financial American Depositary Shares, each representing six Class A Ordinary Shares",N,XYF,N,100,N,XYF
XYL,Xylem Inc. Common Stock New,N,XYL,N,100,N,XYL
YALA,"Yalla Group Limited American Depositary Shares, each representing one Class A Ordinary Share",N,YALA,N,100,N,YALA
YELP,Yelp Inc. Common Stock,N,YELP,N,100,N,YELP
YETI,"YETI Holdings, Inc. Common Stock",N,YETI,N,100,N,YETI
YEXT,"Yext, Inc. Common Stock",N,YEXT,N,100,N,YEXT
YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),N,YMM,N,100,N,YMM
YOU,"Clear Secure, Inc. Class A Common Stock",N,YOU,N,100,N,YOU
YPF,YPF Sociedad Anonima Common Stock,N,YPF,N,100,N,YPF
YRD,"Yiren Digital Ltd. American Depositary Shares, each representing two ordinary shares",N,YRD,N,100,N,YRD
YSG,"Yatsen Holding Limited American Depositary Shares, each representing twenty (20) Class A Ordinary Shares",N,YSG,N,100,N,YSG
YUM,"Yum! Brands, Inc.",N,YUM,N,100,N,YUM
YUMC,"Yum China Holdings, Inc. Common Stock",N,YUMC,N,100,N,YUMC
ZBH,"Zimmer Biomet Holdings, Inc. Common Stock",N,ZBH,N,100,N,ZBH
ZEPP,Zepp Health Corporation American Depositary Shares,N,ZEPP,N,100,N,ZEPP
ZETA,Zeta Global Holdings Corp. Class A Common Stock,N,ZETA,N,100,N,ZETA
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,N,ZGN,N,100,N,ZGN
ZH,"Zhihu Inc. American Depositary Shares, each representing three (3) Class A Ordinary Shares",N,ZH,N,100,N,ZH
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,N,ZIM,N,100,N,ZIM
ZIP,"ZipRecruiter, Inc. Class A Common Stock",N,ZIP,N,100,N,ZIP
